1629 , 1626389984.0802 , 1626389984.201736 
1629 , 1626389984.0802 , 1626389984.2047677 
1629 , 1626389984.0802 , 1626389984.201602 
1629 , 1626389984.0802 , 1626389984.2534673 
1629 , 1626389984.0802 , 1626389984.2591271 
1629 , 1626389984.0802 , 1626389984.263785 
1629 , 1626389984.0802 , 1626389984.2694066 
1629 , 1626389984.0802 , 1626389984.2691624 
1629 , 1626389984.0802 , 1626389984.2766001 
1629 , 1626389984.0802 , 1626389984.276817 
1629 , 1626389984.0802 , 1626389984.2794435 
1629 , 1626389984.0802 , 1626389984.2801619 
1629 , 1626389984.0802 , 1626389984.28964 
1629 , 1626389985.084437 , 1626389985.209204 
1629 , 1626389985.084437 , 1626389985.2180736 
1629 , 1626389985.084437 , 1626389985.219298 
1629 , 1626389985.084437 , 1626389985.2592707 
1629 , 1626389985.084437 , 1626389985.2611136 
1629 , 1626389985.084437 , 1626389985.2654154 
1629 , 1626389985.084437 , 1626389985.2732067 
1629 , 1626389985.084437 , 1626389985.2732923 
1629 , 1626389985.084437 , 1626389985.2797327 
1629 , 1626389985.084437 , 1626389985.2846909 
1629 , 1626389985.084437 , 1626389985.2866895 
1629 , 1626389985.084437 , 1626389985.2934923 
1629 , 1626389985.084437 , 1626389985.2951257 
1629 , 1626389986.0865276 , 1626389986.211765 
1629 , 1626389986.0865276 , 1626389986.220498 
1629 , 1626389986.0865276 , 1626389986.221823 
1629 , 1626389986.0865276 , 1626389986.263507 
1629 , 1626389986.0865276 , 1626389986.2615848 
1629 , 1626389986.0865276 , 1626389986.2681897 
1629 , 1626389986.0865276 , 1626389986.2809618 
1629 , 1626389986.0865276 , 1626389986.2852943 
1629 , 1626389986.0865276 , 1626389986.2844534 
1629 , 1626389986.0865276 , 1626389986.2864497 
1629 , 1626389986.0865276 , 1626389986.2891276 
1629 , 1626389986.0865276 , 1626389986.2969708 
1629 , 1626389986.0865276 , 1626389986.3022184 
1629 , 1626389987.0880694 , 1626389987.2162235 
1629 , 1626389987.0880694 , 1626389987.224007 
1629 , 1626389987.0880694 , 1626389987.2251883 
1629 , 1626389987.0880694 , 1626389987.265342 
1629 , 1626389987.0880694 , 1626389987.2691524 
1629 , 1626389987.0880694 , 1626389987.275821 
1629 , 1626389987.0880694 , 1626389987.28485 
1629 , 1626389987.0880694 , 1626389987.2872865 
1629 , 1626389987.0880694 , 1626389987.2873788 
1629 , 1626389987.0880694 , 1626389987.2884424 
1629 , 1626389987.0880694 , 1626389987.292404 
1629 , 1626389987.0880694 , 1626389987.3146005 
1629 , 1626389987.0880694 , 1626389987.315419 
1629 , 1626389988.0915618 , 1626389988.2240887 
1629 , 1626389988.0915618 , 1626389988.233199 
1629 , 1626389988.0915618 , 1626389988.2347908 
1629 , 1626389988.0915618 , 1626389988.2879624 
1629 , 1626389988.0915618 , 1626389988.290686 
1629 , 1626389988.0915618 , 1626389988.3037982 
1629 , 1626389988.0915618 , 1626389988.2962048 
1629 , 1626389988.0915618 , 1626389988.2904973 
1629 , 1626389988.0915618 , 1626389988.2801495 
1629 , 1626389988.0915618 , 1626389988.2769306 
1629 , 1626389988.0915618 , 1626389988.277233 
1629 , 1626389988.0915618 , 1626389988.3249128 
1629 , 1626389988.0915618 , 1626389988.3248546 
1629 , 1626389989.093879 , 1626389989.2325723 
1629 , 1626389989.093879 , 1626389989.2372115 
1629 , 1626389989.093879 , 1626389989.23851 
1629 , 1626389989.093879 , 1626389989.3188982 
1629 , 1626389989.093879 , 1626389989.3191652 
1629 , 1626389989.093879 , 1626389989.3200538 
1629 , 1626389989.093879 , 1626389989.3291364 
1629 , 1626389989.093879 , 1626389989.3338342 
1629 , 1626389989.093879 , 1626389989.3292198 
1629 , 1626389989.093879 , 1626389989.3412313 
1629 , 1626389989.093879 , 1626389989.347467 
1629 , 1626389989.093879 , 1626389989.3507583 
1629 , 1626389989.093879 , 1626389989.3475556 
1629 , 1626389990.0951881 , 1626389990.2349744 
1629 , 1626389990.0951881 , 1626389990.2391183 
1629 , 1626389990.0951881 , 1626389990.2405436 
1629 , 1626389990.0951881 , 1626389990.3240168 
1629 , 1626389990.0951881 , 1626389990.323979 
1629 , 1626389990.0951881 , 1626389990.3238764 
1629 , 1626389990.0951881 , 1626389990.3371348 
1629 , 1626389990.0951881 , 1626389990.3391871 
1629 , 1626389990.0951881 , 1626389990.3405364 
1629 , 1626389990.0951881 , 1626389990.3527718 
1629 , 1626389990.0951881 , 1626389990.3542879 
1629 , 1626389990.0951881 , 1626389990.355409 
1629 , 1626389990.0951881 , 1626389990.3543568 
1629 , 1626389991.0995116 , 1626389991.2369945 
1629 , 1626389991.0995116 , 1626389991.2434082 
1629 , 1626389991.0995116 , 1626389991.2448587 
1629 , 1626389991.0995116 , 1626389991.3303852 
1629 , 1626389991.0995116 , 1626389991.3405974 
1629 , 1626389991.0995116 , 1626389991.3341463 
1629 , 1626389991.0995116 , 1626389991.342245 
1629 , 1626389991.0995116 , 1626389991.3554378 
1629 , 1626389991.0995116 , 1626389991.333597 
1629 , 1626389991.0995116 , 1626389991.3469622 
1629 , 1626389991.0995116 , 1626389991.3565323 
1629 , 1626389991.0995116 , 1626389991.357762 
1629 , 1626389991.0995116 , 1626389991.3589458 
1629 , 1626389992.1023862 , 1626389992.2416713 
1629 , 1626389992.1023862 , 1626389992.2451072 
1629 , 1626389992.1023862 , 1626389992.2471564 
1629 , 1626389992.1023862 , 1626389992.3631756 
1629 , 1626389992.1023862 , 1626389992.3689835 
1629 , 1626389992.1023862 , 1626389992.3693116 
1629 , 1626389992.1023862 , 1626389992.3692453 
1629 , 1626389992.1023862 , 1626389992.3731494 
1629 , 1626389992.1023862 , 1626389992.3754766 
1629 , 1626389992.1023862 , 1626389992.3934238 
1629 , 1626389992.1023862 , 1626389992.4006267 
1629 , 1626389992.1023862 , 1626389992.402734 
1629 , 1626389992.1023862 , 1626389992.4050837 
1629 , 1626389993.1043391 , 1626389993.2458403 
1629 , 1626389993.1043391 , 1626389993.2539253 
1629 , 1626389993.1043391 , 1626389993.254022 
1629 , 1626389993.1043391 , 1626389993.3665698 
1629 , 1626389993.1043391 , 1626389993.3717642 
1629 , 1626389993.1043391 , 1626389993.3732393 
1629 , 1626389993.1043391 , 1626389993.3719168 
1629 , 1626389993.1043391 , 1626389993.3759363 
1629 , 1626389993.1043391 , 1626389993.3791606 
1629 , 1626389993.1043391 , 1626389993.399197 
1629 , 1626389993.1043391 , 1626389993.4051442 
1629 , 1626389993.1043391 , 1626389993.4077756 
1629 , 1626389993.1043391 , 1626389993.407869 
1629 , 1626389994.1076772 , 1626389994.2618306 
1629 , 1626389994.1076772 , 1626389994.264109 
1629 , 1626389994.1076772 , 1626389994.2619298 
1629 , 1626389994.1076772 , 1626389994.3714793 
1629 , 1626389994.1076772 , 1626389994.3770878 
1629 , 1626389994.1076772 , 1626389994.3805978 
1629 , 1626389994.1076772 , 1626389994.3805256 
1629 , 1626389994.1076772 , 1626389994.3806787 
1629 , 1626389994.1076772 , 1626389994.3867943 
1629 , 1626389994.1076772 , 1626389994.4044683 
1629 , 1626389994.1076772 , 1626389994.4078133 
1629 , 1626389994.1076772 , 1626389994.4098835 
1629 , 1626389994.1076772 , 1626389994.4112208 
1629 , 1626389995.1098871 , 1626389995.2692034 
1629 , 1626389995.1098871 , 1626389995.2717779 
1629 , 1626389995.1098871 , 1626389995.271964 
1629 , 1626389995.1098871 , 1626389995.375435 
1629 , 1626389995.1098871 , 1626389995.385245 
1629 , 1626389995.1098871 , 1626389995.3869584 
1629 , 1626389995.1098871 , 1626389995.390816 
1629 , 1626389995.1098871 , 1626389995.3919122 
1629 , 1626389995.1098871 , 1626389995.41526 
1629 , 1626389995.1098871 , 1626389995.4080768 
1629 , 1626389995.1098871 , 1626389995.413775 
1629 , 1626389995.1098871 , 1626389995.3856862 
1629 , 1626389995.1098871 , 1626389995.4293337 
1629 , 1626389996.1117485 , 1626389996.2760313 
1629 , 1626389996.1117485 , 1626389996.2790964 
1629 , 1626389996.1117485 , 1626389996.2789006 
1629 , 1626389996.1117485 , 1626389996.378107 
1629 , 1626389996.1117485 , 1626389996.425394 
1629 , 1626389996.1117485 , 1626389996.4323957 
1629 , 1626389996.1117485 , 1626389996.4433799 
1629 , 1626389996.1117485 , 1626389996.4243443 
1629 , 1626389996.1117485 , 1626389996.4217045 
1629 , 1626389996.1117485 , 1626389996.4252114 
1629 , 1626389996.1117485 , 1626389996.4200695 
1629 , 1626389996.1117485 , 1626389996.464135 
1629 , 1626389996.1117485 , 1626389996.4217706 
1629 , 1626389997.1158743 , 1626389997.2995903 
1629 , 1626389997.1158743 , 1626389997.3052137 
1629 , 1626389997.1158743 , 1626389997.2996907 
1629 , 1626389997.1158743 , 1626389997.3837714 
1629 , 1626389997.1158743 , 1626389997.4657133 
1629 , 1626389997.1158743 , 1626389997.4659944 
1629 , 1626389997.1158743 , 1626389997.486088 
1629 , 1626389997.1158743 , 1626389997.4925103 
1629 , 1626389997.1158743 , 1626389997.495076 
1629 , 1626389997.1158743 , 1626389997.4995067 
1629 , 1626389997.1158743 , 1626389997.512216 
1629 , 1626389997.1158743 , 1626389997.5126462 
1629 , 1626389997.1158743 , 1626389997.512695 
1629 , 1626389998.1193998 , 1626389998.3101003 
1629 , 1626389998.1193998 , 1626389998.3115077 
1629 , 1626389998.1193998 , 1626389998.311457 
1629 , 1626389998.1193998 , 1626389998.3867643 
1629 , 1626389998.1193998 , 1626389998.4694934 
1629 , 1626389998.1193998 , 1626389998.469294 
1629 , 1626389998.1193998 , 1626389998.4913373 
1629 , 1626389998.1193998 , 1626389998.4952297 
1629 , 1626389998.1193998 , 1626389998.4989362 
1629 , 1626389998.1193998 , 1626389998.503299 
1629 , 1626389998.1193998 , 1626389998.5171416 
1629 , 1626389998.1193998 , 1626389998.5210285 
1629 , 1626389998.1193998 , 1626389998.5229888 
1629 , 1626389999.1206818 , 1626389999.3171222 
1629 , 1626389999.1206818 , 1626389999.3166826 
1629 , 1626389999.1206818 , 1626389999.3162408 
1629 , 1626389999.1206818 , 1626389999.3891673 
1629 , 1626389999.1206818 , 1626389999.475107 
1629 , 1626389999.1206818 , 1626389999.4749498 
1629 , 1626389999.1206818 , 1626389999.4936817 
1629 , 1626389999.1206818 , 1626389999.5028265 
1629 , 1626389999.1206818 , 1626389999.5029192 
1629 , 1626389999.1206818 , 1626389999.5051556 
1629 , 1626389999.1206818 , 1626389999.5191832 
1629 , 1626389999.1206818 , 1626389999.523331 
1629 , 1626389999.1206818 , 1626389999.5248094 
1629 , 1626390000.1234086 , 1626390000.3231125 
1629 , 1626390000.1234086 , 1626390000.3257747 
1629 , 1626390000.1234086 , 1626390000.331672 
1629 , 1626390000.1234086 , 1626390000.3949175 
1629 , 1626390000.1234086 , 1626390000.4798558 
1629 , 1626390000.1234086 , 1626390000.4799519 
1629 , 1626390000.1234086 , 1626390000.4984963 
1629 , 1626390000.1234086 , 1626390000.505184 
1629 , 1626390000.1234086 , 1626390000.506637 
1629 , 1626390000.1234086 , 1626390000.510152 
1629 , 1626390000.1234086 , 1626390000.521233 
1629 , 1626390000.1234086 , 1626390000.5253115 
1629 , 1626390000.1234086 , 1626390000.5266654 
1629 , 1626390001.1274886 , 1626390001.3388946 
1629 , 1626390001.1274886 , 1626390001.3387556 
1629 , 1626390001.1274886 , 1626390001.3399696 
1629 , 1626390001.1274886 , 1626390001.3975441 
1629 , 1626390001.1274886 , 1626390001.4824214 
1629 , 1626390001.1274886 , 1626390001.4850898 
1629 , 1626390001.1274886 , 1626390001.5003989 
1629 , 1626390001.1274886 , 1626390001.5100503 
1629 , 1626390001.1274886 , 1626390001.5119462 
1629 , 1626390001.1274886 , 1626390001.5130837 
1629 , 1626390001.1274886 , 1626390001.5242934 
1629 , 1626390001.1274886 , 1626390001.5269082 
1629 , 1626390001.1274886 , 1626390001.5276558 
